0,0.029477,0.11633,0.25594,0.4409,0.66147,0.90618,1.1625,1.4175,1.6587,1.875,2.0568,2.197,2.2912,2.3379,2.3385,2.2974,2.2212,2.1186,1.9996,1.875,1.7554,1.6506,1.5692,1.5176,1.5,1.5176,1.5692,1.6506,1.7554,1.875,1.9996,2.1186,2.2212,2.2974,2.3385,2.3379,2.2912,2.197,2.0568,1.875,1.6587,1.4175,1.1625,0.90618,0.66147,0.4409,0.25594,0.11633,0.029477,0,0.029477,0.11633,0.25594,0.4409,0.66147,0.90618,1.1625,1.4175,1.6587,1.875,2.0568,2.197,2.2912,2.3379,2.3385,2.2974,2.2212,2.1186,1.9996,1.875,1.7554,1.6506,1.5692,1.5176,1.5,1.5176,1.5692,1.6506,1.7554,1.875,1.9996,2.1186,2.2212,2.2974,2.3385,2.3379,2.2912,2.197,2.0568,1.875,1.6587,1.4175,1.1625,0.90618,0.66147,0.4409,0.25594,0.11633,0.029477,0
0,0.092517,0.1748,0.23732,0.27193,0.27245,0.23511,0.15883,0.045374,-0.10074,-0.27245,-0.46062,-0.65452,-0.84252,-1.0128,-1.1541,-1.2565,-1.3119,-1.3146,-1.2619,-1.1541,-0.99456,-0.7895,-0.54783,-0.28052,-2.7555e-16,0.28052,0.54783,0.7895,0.99456,1.1541,1.2619,1.3146,1.3119,1.2565,1.1541,1.0128,0.84252,0.65452,0.46062,0.27245,0.10074,-0.045374,-0.15883,-0.23511,-0.27245,-0.27193,-0.23732,-0.1748,-0.092517,-1.837e-16,0.092517,0.1748,0.23732,0.27193,0.27245,0.23511,0.15883,0.045374,-0.10074,-0.27245,-0.46062,-0.65452,-0.84252,-1.0128,-1.1541,-1.2565,-1.3119,-1.3146,-1.2619,-1.1541,-0.99456,-0.7895,-0.54783,-0.28052,-8.2664e-16,0.28052,0.54783,0.7895,0.99456,1.1541,1.2619,1.3146,1.3119,1.2565,1.1541,1.0128,0.84252,0.65452,0.46062,0.27245,0.10074,-0.045374,-0.15883,-0.23511,-0.27245,-0.27193,-0.23732,-0.1748,-0.092517,-3.6739e-16
0,0.80733,0.92897,0.97792,0.99572,1,0.99713,0.98956,0.97817,0.96317,0.94423,0.92055,0.89049,0.85086,0.79512,0.70875,0.56002,0.30902,0.013321,0.20688,0.34904,0.44728,0.52205,0.58344,0.63664,0.68455,0.72897,0.77116,0.81216,0.85292,0.89439,0.93711,0.97837,0.99991,0.95106,0.82848,0.70546,0.60646,0.52539,0.45501,0.39062,0.32928,0.26891,0.20779,0.14414,0.075647,0.001185,0.09237,0.20897,0.37015,0.5901,0.80733,0.92897,0.97792,0.99572,1,0.99713,0.98956,0.97817,0.96317,0.94423,0.92055,0.89049,0.85086,0.79512,0.70875,0.56002,0.30902,0.013321,0.20688,0.34904,0.44728,0.52205,0.58344,0.63664,0.68455,0.72897,0.77116,0.81216,0.85292,0.89439,0.93711,0.97837,0.99991,0.95106,0.82848,0.70546,0.60646,0.52539,0.45501,0.39062,0.32928,0.26891,0.20779,0.14414,0.075647,0.001185,0.09237,0.20897,0.37015,0.5901
1,0.5901,0.37015,0.20897,0.09237,0.001185,-0.075647,-0.14414,-0.20779,-0.26891,-0.32928,-0.39062,-0.45501,-0.52539,-0.60646,-0.70546,-0.82848,-0.95106,-0.99991,0.97837,0.93711,0.89439,0.85292,0.81216,0.77116,0.72897,0.68455,0.63664,0.58344,0.52205,0.44728,0.34904,0.20688,-0.013321,-0.30902,-0.56002,-0.70875,-0.79512,-0.85086,-0.89049,-0.92055,-0.94423,-0.96317,-0.97817,-0.98956,-0.99713,1,0.99572,0.97792,0.92897,0.80733,0.5901,0.37015,0.20897,0.09237,0.001185,-0.075647,-0.14414,-0.20779,-0.26891,-0.32928,-0.39062,-0.45501,-0.52539,-0.60646,-0.70546,-0.82848,-0.95106,-0.99991,0.97837,0.93711,0.89439,0.85292,0.81216,0.77116,0.72897,0.68455,0.63664,0.58344,0.52205,0.44728,0.34904,0.20688,-0.013321,-0.30902,-0.56002,-0.70875,-0.79512,-0.85086,-0.89049,-0.92055,-0.94423,-0.96317,-0.97817,-0.98956,-0.99713,1,0.99572,0.97792,0.92897,0.80733
